time, hip-centerX,Y,Z,W,spineX,Y,Z,W,shoulder-centerX,Y,Z,W,headX,Y,Z,W,shoulder-leftX,Y,Z,W,elbow-leftX,Y,Z,W,wrist-leftX,Y,Z,W,hand-leftX,Y,Z,W,shoulder-rightX,Y,Z,W,elbow-rightX,Y,Z,W,wrist-rightX,Y,Z,W,hand-rightX,Y,Z,W,hip-leftX,Y,Z,W,knee-leftX,Y,Z,W,ankle-leftX,Y,Z,W,foot-leftX,Y,Z,W,hip-rightX,Y,Z,W,knee-rightX,Y,Z,W,ankle-rightX,Y,Z,W,foot-rightX,Y,Z,W
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607518469,0.0014743,0.997533,0.0601428,-0.0361656,0.0219174,0.942769,0.332182,-0.0189984,0.0228948,0.99944,-0.0211588,-0.0121955,-0.0668032,0.958371,-0.274356,-0.0423192,0.84708,-0.530271,-0.00632186,0.0350423,0.750354,-0.574103,0.17878,0.274614,0.718286,-0.606889,0.16913,0.295205,0.671616,-0.652866,0.303062,0.175644,0.852058,0.522757,-0.0148419,0.022381,0.796872,0.57322,-0.126952,0.142467,0.730514,0.656975,-0.168688,0.0792366,0.595883,0.77875,-0.192584,0.0371785,0.917547,-0.391385,-0.0568019,-0.0412146,0.996001,-0.0159343,-0.0526928,0.0703617,0.995144,-0.0819276,-0.0393854,-0.0377442,0.879901,-0.206661,-0.059257,-0.423739,0.925886,0.371229,-0.0110836,-0.0692983,0.997457,0.00342142,-0.015179,0.0695576,0.993994,0.0694007,-0.0305567,-0.0788973,0.920759,0.0244266,-0.0641032,-0.384053,
1607518469,0.00354743,0.997516,0.0606101,-0.0357194,0.0244204,0.942938,0.331511,-0.0192945,0.0254539,0.999383,-0.02075,-0.012449,-0.0647468,0.95802,-0.275885,-0.0435102,0.846228,-0.531695,-0.00631021,0.034049,0.745775,-0.577825,0.181161,0.277702,0.711871,-0.614486,0.179429,0.288882,0.678768,-0.652166,0.259933,0.21538,0.853332,0.520713,-0.0153095,0.0211793,0.798912,0.572655,-0.123276,0.136412,0.73297,0.656074,-0.162496,0.0769165,0.606234,0.771785,-0.188661,0.0351301,0.91689,-0.392892,-0.056556,-0.0418435,0.993241,-0.0217893,-0.0912539,0.068333,0.978818,-0.139653,-0.0545552,-0.13941,0.927048,-0.184441,-0.0395079,-0.324042,0.92725,0.367773,-0.0106097,-0.0695478,0.99729,0.00124511,-0.0129892,0.0724072,0.993665,0.0711813,-0.0295415,-0.0817948,0.921759,0.0247691,-0.0640894,-0.381628,
1607518469,0.00586177,0.997914,0.0624991,-0.015044,0.0200046,0.943722,0.329931,-0.0115633,0.0183506,0.999634,-0.0176614,-0.00910186,-0.0795901,0.968838,-0.23181,-0.0358053,0.85283,-0.521471,-0.00338369,0.0271438,0.722149,-0.570378,0.225672,0.319754,0.698786,-0.593355,0.217159,0.335366,-0.640612,0.64971,-0.338728,-0.229688,0.86671,0.498321,-0.0123294,0.0183974,0.774439,0.576414,-0.16937,0.198253,0.7369,0.62309,-0.177655,0.192812,0.548551,0.74706,-0.374208,0.0310185,0.918968,-0.389058,-0.0379155,-0.0519122,0.992865,-0.00560106,-0.0843636,0.084083,0.976086,-0.148131,-0.0368779,-0.154766,0.928181,-0.130066,0.00223293,-0.348651,0.927992,0.367014,0.00936967,-0.0635977,0.997065,0.0283693,0.0109308,0.0702647,0.992454,0.0862974,-0.00687068,-0.0868376,0.92093,0.0162526,-0.0598813,-0.384757,
1607518469,-0.00814871,0.997685,0.0669724,0.00849325,-0.0155204,0.94056,0.339267,-0.00215475,-0.0166931,0.999754,-0.0143912,-0.00248576,-0.0900266,0.980024,-0.176867,-0.0129211,0.858952,-0.510874,-0.0067791,0.0341085,0.759476,-0.642766,-0.0640776,0.0770886,0.726404,-0.668137,-0.0981713,0.127642,0.794191,-0.544331,0.120302,-0.241851,0.86212,0.505564,0.00392051,0.0337543,0.769156,0.577758,-0.158637,0.222325,0.737812,0.621827,-0.198377,0.172077,0.593795,0.750544,-0.275452,0.0906541,0.927691,-0.367194,-0.0172845,-0.0652586,0.997493,-0.00325503,-0.0142126,0.0692411,0.992359,-0.061398,0.000643131,-0.107024,0.943795,-0.0951353,0.00191396,-0.316538,0.918842,0.388807,0.0334429,-0.0586432,0.99734,0.0712577,0.00970038,-0.0118823,0.994314,0.105787,0.0107412,0.0058452,0.932804,0.0691661,-0.0406902,-0.351337,
1607518469,-0.022804,0.997279,0.0689921,0.0124658,-0.0315352,0.938465,0.343931,0.00105849,-0.0394108,0.999127,-0.0138382,0.000998677,-0.0939675,0.981999,-0.163838,-0.00227566,0.861628,-0.505918,-0.00844134,0.0396509,0.766557,-0.6343,-0.0617969,0.0789652,0.738307,-0.658629,-0.0862391,0.116933,0.806615,-0.524003,0.117824,-0.246801,0.855059,0.516579,0.0126394,0.0431437,0.761137,0.572094,-0.163462,0.258184,0.729918,0.617272,-0.20258,0.212501,0.579297,0.735806,-0.339299,0.0887712,0.934053,-0.350186,-0.0141208,-0.0686722,0.998738,-0.00937984,0.00670188,0.0488798,0.997269,-0.018639,0.00949842,-0.0708365,0.951045,-0.0888626,-0.00912832,-0.295859,0.913244,0.401335,0.0378301,-0.0590267,0.995606,0.0845407,0.0155094,-0.0371558,0.993572,0.105752,0.0207389,0.0346576,0.941602,0.0961775,-0.0217909,-0.321965,
1607518470,-0.032943,0.996931,0.0694531,0.0148212,-0.0350847,0.936588,0.348659,0.00290075,-0.0347402,0.999296,-0.0124684,0.00673981,-0.0882629,0.982936,-0.161365,0.00284411,0.859429,-0.509615,-0.00737943,0.0402425,0.702335,-0.517778,0.319407,0.36961,0.674362,-0.550277,0.324003,0.370747,0.671341,-0.545831,0.433447,0.251978,0.846262,0.530001,0.0218025,0.0496465,0.753336,0.560908,-0.18103,0.291712,0.712863,0.617023,-0.220635,0.249858,0.575571,0.720618,-0.367332,0.120399,0.935817,-0.345257,-0.0124507,-0.0699169,0.998814,-0.00465972,0.0200735,0.0441054,0.998181,-0.00668077,0.0202105,-0.0564119,0.95528,-0.110868,-0.00986963,-0.273956,0.910263,0.407895,0.0400107,-0.0586732,0.995708,0.0798817,0.0177271,-0.0432495,0.994103,0.0769339,0.0268249,0.0715567,0.916952,0.125269,0.00805704,-0.378738,
1607518470,-0.0284336,0.996829,0.0726769,0.0155605,0.00348476,0.935513,0.353163,-0.00890482,-0.00331664,0.999956,-0.00697308,0.00525161,-0.0872588,0.983878,-0.15592,-0.00772272,0.856516,-0.515674,-0.00276166,0.0212942,0.719708,-0.561641,0.256231,0.317687,0.688125,-0.603874,0.294519,0.274006,0.682248,-0.607846,0.335911,0.228528,0.856111,0.515804,0.0132206,0.0290826,0.74946,0.541904,-0.217492,0.312004,0.699379,0.603193,-0.237475,0.301054,0.460923,0.703862,-0.535517,0.0731479,0.926161,-0.369732,-0.014578,-0.0728803,0.994741,0.0217976,-0.0400841,0.0916986,0.984866,-0.101649,-0.00497881,-0.140292,-0.803718,0.0181659,-0.0982571,0.58656,0.917195,0.391446,0.0410904,-0.0619325,0.999093,0.0377192,0.0177275,0.00876948,0.996196,0.0736357,0.0174216,0.0432163,0.866509,0.0643723,-0.0286242,-0.494164,
1607518470,-0.016704,0.99675,0.0786012,0.00566275,0.00826359,0.934044,0.356997,-0.00685243,0.012218,0.999913,-0.0018773,0.00463683,-0.0655056,0.986836,-0.147596,-0.00890015,0.85965,-0.51086,0.00193733,0.0043821,0.724632,-0.581683,0.227105,0.291508,0.706435,-0.603148,0.233293,0.287639,-0.638802,0.668071,-0.32099,-0.206345,0.863664,0.503936,0.00630883,0.00964862,0.750838,0.530783,-0.231856,0.317418,0.68187,0.617223,-0.269296,0.285604,0.510896,0.725997,-0.440871,0.132462,0.92295,-0.376766,-0.0257157,-0.0744911,0.997679,0.0167091,0.00794035,0.0655317,0.999437,0.0158805,0.00734927,0.0286114,-0.777985,0.0829663,0.083969,0.617094,0.920948,0.381635,0.0341365,-0.0710276,0.997921,-0.00149715,0.0090831,0.0637919,0.998247,0.0529012,0.010502,-0.0243798,0.884491,0.035732,-0.0226597,-0.464634,
1607518470,-0.0132682,0.996625,0.0809993,0.00156326,0.00957242,0.933537,0.358306,-0.00579333,0.015195,0.999877,0.00126785,0.00366788,-0.0569322,0.988718,-0.138277,-0.00863252,0.861645,-0.507499,0.00234563,-0.00254867,0.689576,-0.540661,0.287431,0.386723,0.682919,-0.553873,0.312052,0.35982,-0.58296,0.64687,-0.421426,-0.253215,0.866354,0.499413,0.00403021,0.00119177,0.738819,0.625915,0.248847,-0.0212424,0.720952,0.662081,0.123867,-0.162891,0.666625,0.697774,0.0255739,-0.260901,0.922174,-0.378196,-0.0302912,-0.0751384,0.998548,0.0299646,0.0024549,0.0446977,0.993898,0.0440386,0.00269422,0.101094,-0.791224,0.0349827,0.081153,0.605107,0.921848,0.37899,0.0312528,-0.0747435,0.998449,-0.00384652,0.00428635,0.0553792,0.999684,0.0243934,0.00461864,-0.00391434,0.885264,0.0417791,0.00229566,-0.463203,
1607518470,-0.010858,0.996901,0.0777727,-0.00460001,0.00641571,0.935983,0.351906,-0.00752262,-0.000277929,0.999984,-0.000227783,-0.0056256,-0.0618531,0.989886,-0.126968,-0.0133611,0.864596,-0.502461,-0.00200319,-0.00169938,0.67491,-0.522833,0.316728,0.41331,0.667645,-0.531531,0.320249,0.411297,-0.528563,0.617569,-0.543068,-0.210492,0.872178,0.489066,-0.00785012,-0.00760046,0.715719,0.638605,0.278883,-0.0464197,0.695272,0.678736,0.157828,-0.17608,0.713048,0.597964,-0.00181037,-0.366059,0.92282,-0.377272,-0.0344519,-0.0698769,0.998457,0.0315217,-0.00414829,0.0455173,0.996633,0.0343058,-0.00343412,0.0743851,-0.820949,-0.00525278,0.0376365,0.569736,0.920202,0.383612,0.0248771,-0.0738298,0.999115,0.0064133,-0.00307097,0.041457,0.999866,0.0145791,-0.00334745,0.00670227,0.880356,0.0353641,0.00305874,-0.472983,
1607518470,-0.0151537,0.99749,0.0685526,-0.00918259,-0.000965738,0.939454,0.342354,-0.0147964,-0.0115678,0.9997,-0.0102178,-0.0190068,-0.0732838,0.987301,-0.138583,-0.0257028,0.862565,-0.505794,-0.00639253,0.0106768,0.643142,-0.47914,0.362258,0.474935,0.608169,-0.524556,0.400427,0.441168,-0.549819,0.569085,-0.51817,-0.324563,0.874153,0.484855,-0.0263761,-0.00868475,0.693944,0.516868,-0.299112,0.402271,0.616989,0.604974,-0.34565,0.365864,0.463063,0.646331,-0.585585,0.157855,0.925721,-0.371829,-0.0349824,-0.0596661,0.99863,0.0366308,-0.00829306,0.0364328,0.998979,0.0142841,-0.00713915,0.0422702,-0.822107,-0.0732516,-0.0309853,0.56375,0.917101,0.39261,0.0175231,-0.0669086,0.99926,0.0160468,-0.00758074,0.0341317,0.999711,-0.0202788,-0.00759079,0.0104453,0.877318,-0.0750849,-0.0257681,-0.473299,
1607518471,-0.0172516,0.997542,0.0639053,-0.0229926,-0.00388242,0.940205,0.340051,-0.0190749,-0.0144788,0.999522,-0.0149558,-0.0228632,-0.0759721,0.990348,-0.112475,-0.0280848,0.862989,-0.505019,-0.00521897,0.0133455,0.727348,-0.672303,-0.0878653,0.10608,0.723634,-0.689337,-0.0167133,0.0298186,0.706494,-0.704656,-0.0388515,0.0530738,0.871661,0.488811,-0.0341769,-0.0101398,0.66897,0.503896,-0.325267,0.439054,0.60356,0.584417,-0.388303,0.378672,0.497364,0.624396,-0.564555,0.20985,0.926826,-0.369297,-0.0458868,-0.0500692,0.998654,0.0389197,-0.0218569,0.0264265,0.999542,0.0181555,-0.0232896,-0.00666032,0.85795,0.123291,0.0394171,-0.49716,0.915381,0.396819,0.00314917,-0.0678424,0.999019,0.0145358,-0.0209754,0.0361989,0.998772,-0.0427312,-0.0223332,-0.0113515,0.880084,-0.148689,-0.0521756,-0.447909,
